feature,importance
product_name_Fitbit The One Wireless Activity & Sleep Trac,2.4613854593757793e-05
order_country_Barbados,2.450045682576569e-05
customer_state_OK,2.4476589422198353e-05
product_name_Team Golf Tennessee Volunteers Putter Grip,2.4435348170361776e-05
category_name_Crafts,2.440652880776833e-05
order_country_Yemen,2.4199983476824877e-05
product_name_Glove It Imperial Golf Towel,2.408303776827818e-05
department_name_Book Shop,2.3882909860190997e-05
product_name_Merrell Women's Siren Mid Waterproof Hiking B,2.3814368184891174e-05
product_name_Bag Boy M330 Push Cart,2.3768064817800656e-05
order_country_Hungary,2.2991309865871833e-05
order_country_Switzerland,2.2873147094372415e-05
product_name_Polar Loop Activity Tracker,2.275660649076666e-05
order_country_Ghana,2.2715163505349144e-05
category_name_Women's Golf Clubs,2.2503342910127798e-05
order_country_Peru,2.2363002554744667e-05
product_name_Under Armour Women's Ignite PIP VI Slide,2.2259903001669717e-05
product_name_First aid kit,2.2214803906437016e-05
order_country_Togo,2.2059687305465962e-05
product_name_Hirzl Women's Soffft Flex Golf Glove,2.1625552459149836e-05
product_name_Team Golf Texas Longhorns Putter Grip,2.146622348339796e-05
product_name_TYR Boys' Team Digi Jammer,2.143970204868402e-05
order_country_Paraguay,2.1388658535189994e-05
category_name_Baby,2.12394975838743e-05
order_country_Myanmar (Burma),2.1204357792565082e-05
product_name_Yakima DoubleDown Ace Hitch Mount 4-Bike Rack,2.0994911555480014e-05
category_name_Sporting Goods,2.0658583996265007e-05
order_country_Niger,2.0320425845082875e-05
product_name_Pelican Maverick 100X Kayak,2.0102599682252777e-05
order_country_Czech Republic,1.9971248628406263e-05
category_name_Health and Beauty,1.927941316224205e-05
category_name_Men's Golf Clubs,1.8564172264783297e-05
customer_state_ND,1.789092105393137e-05
product_name_Nike Women's Legend V-Neck T-Shirt,1.739950835091432e-05
customer_state_WV,1.7398876550140735e-05
product_name_Bushnell Pro X7 Jolt Slope Rangefinder,1.6763161968858032e-05
customer_state_AL,1.6444508074018784e-05
product_name_Nike Men's Comfort 2 Slide,1.6263285760963178e-05
order_country_United Arab Emirates,1.5980349509950976e-05
order_country_Camboya,1.5751299395942986e-05
product_name_Glove It Women's Imperial Golf Glove,1.5634714921547113e-05
product_name_adidas Men's F10 Messi TRX FG Soccer Cleat,1.54638842804345e-05
department_name_Pet Shop,1.5152664251669694e-05
product_name_Titleist Pro V1 High Numbers Personalized Gol,1.5135589292585976e-05
order_country_Ecuador,1.4970592235680728e-05
order_country_Guadalupe,1.479103307822116e-05
order_country_Belarus,1.4709026924978061e-05
product_name_Team Golf New England Patriots Putter Grip,1.4559623553436088e-05
customer_state_IA,1.3908507266829348e-05
order_country_infrequent_sklearn,1.3782859171778659e-05
order_country_Bulgaria,1.3672605423949111e-05
product_name_Garmin Approach S3 Golf GPS Watch,1.3595301120945232e-05
order_country_Zimbabwe,1.3372391160616588e-05
product_name_SOLE E35 Elliptical,1.3342336910471081e-05
customer_state_AR,1.3229586364837358e-05
product_name_TaylorMade 2014 Purelite Stand Bag,1.3105817457512118e-05
order_country_Israel,1.3080967242519878e-05
order_country_Uruguay,1.2971363791795123e-05
order_country_Cyprus,1.24492262936236e-05
product_name_Nike Dri-FIT Crew Sock 6 Pack,1.2370499471165457e-05
order_country_Afghanistan,1.2293233732347083e-05
product_name_Mio ALPHA Heart Rate Monitor/Sport Watch,1.2163168254086614e-05
product_name_Brooks Women's Ghost 6 Running Shoe,1.2045551684208407e-05
order_country_Tunisia,1.1939504810229627e-05
product_name_Titleist Pro V1x High Numbers Personalized Go,1.1936932590626592e-05
product_name_Cleveland Golf Collegiate My Custom Wedge 588,1.179543886374575e-05
order_country_Zambia,1.1751698359944948e-05
category_name_Soccer,1.1138808866454004e-05
order_country_Libya,1.1091400336026095e-05
customer_state_95758,1.004368487042792e-05
product_name_Clicgear Rovic Cooler Bag,9.897481893762868e-06
order_country_Albania,9.589875020000717e-06
product_name_insta-bed Neverflat Air Mattress,9.516181228989733e-06
order_country_Georgia,9.508770569855633e-06
product_name_Team Golf Pittsburgh Steelers Putter Grip,9.34356749855489e-06
customer_state_MT,9.342278840576659e-06
category_name_Basketball,9.17091324908572e-06
product_name_MDGolf Pittsburgh Penguins Putter,9.130560438278865e-06
order_country_Jordan,9.102850182827998e-06
product_name_adidas Men's Germany Black Crest Away Tee,8.939588287024192e-06
product_name_infrequent_sklearn,8.857635588661997e-06
product_name_Garmin Approach S4 Golf GPS Watch,8.816829423879943e-06
order_country_Ethiopia,8.573997717985172e-06
order_country_Slovakia,8.570979756813966e-06
