feature,importance
customer_state_CT,0.012189573373199288
category_name_Men's Footwear,0.01212369823403033
product_name_Nike Men's CJ Elite 2 TD Football Cleat,0.01212369823403033
order_hour,0.011907364357618844
department_name_Fan Shop,0.011260005865395014
product_name_Diamondback Women's Serene Classic Comfort Bi,0.010565687648284652
category_name_Camping & Hiking,0.010565687648284652
product_name_Diamondback Girls' Clarity 24 Hybrid Bike 201,0.010525629870531825
order_state_frequency,0.009906585071512508
order_country_Denmark,0.009715645980220853
category_name_Boxing & MMA,0.009178121539452288
order_region_East Africa,0.008865629707716406
product_price,0.008318009865691034
order_item_product_price,0.008318009865691034
category_name_Golf Gloves,0.00814917562529147
order_country_Argelia,0.008027005557093266
order_city_frequency,0.007903627524839191
product_name_Under Armour Men's Compression EV SL Slide,0.00706162961118876
product_name_TaylorMade 2014 Purelite Stand Bag,0.0065316345496671535
order_country_Jordan,0.006490505048396193
order_year,0.005234762340704673
product_name_Nike Women's Legend V-Neck T-Shirt,0.0051466578146009525
category_name_As Seen on  TV!,0.005111796335494412
product_name_Nike Men's Free TR 5.0 TB Training Shoe,0.005111796335494412
order_day,0.0050001948677445346
order_country_Germany,0.004576905974851914
order_region_South of  USA,0.004533469533370664
longitude,0.004413910342456242
product_name_Hirzl Men's Hybrid Golf Glove,0.004385898591432086
product_name_Industrial consumer electronics,0.0038594211079398246
category_name_Consumer Electronics,0.0038594211079398246
customer_state_NJ,0.0037415896969275326
product_name_Total Gym 1400,0.0030881998403151927
customer_state_NY,0.002649579415700194
order_country_Colombia,0.0026438746412024896
order_country_El Salvador,0.0023422917417172547
order_country_Finland,0.002266805852132815
order_profit_per_order,0.002138764468244838
order_region_US Center,0.0012095338412289188
customer_state_NM,0.0010739826438312615
product_name_Web Camera,0.0010564223827808806
category_name_Cameras,0.0010564223827808806
order_country_Spain,0.0005514157692212544
order_week,0.00014992471138230084
customer_state_OR,0.0001284179321014955
customer_state_MD,6.660074956930554e-05
